"SiteID","ExperimentID","PondID","DateTime","StrainID","SourceID","BatchID","TreatmentID","time.between.harvests.days","Harvest.","Harvest.Vol..L.","AFDW..g.L.","AFDW..g.","crash","Comments","Duration.days","Depth.cm","Evaporation.Rate.cm.day","pH","Salinity","Temp.C","NO3.mg.L","NO3.PCT.RSD","NH4.mg.L","NH4.PCT.RSD","P.mg.L","P.PCT.RSD","N.P.ratio","Analytical.Sample.ID","Tracking.ID","DW.g.L","DW.RSD","AFDW.g.L","AFDW.RSD","Ash","OD750","OD750.PCT.RSD","OD680","OD680.PCT.RSD","NO3.supplied.g","NO3.utilized.g","NO3.efficiency..","NO3.demand.g.N.g.AFDW","NH4.supplied.g","NH4.utilized.g","NH4.efficiency..","NH4.demand.g.N.g.AFDW","P.supplied.g","P.utilized.g","P.efficiency..","P.demand.g.P.g.AFDW","mg.AFDW_mol.PAR.input","mg.AFDW_kW.GLE.input"
"ASU","APR032014","P1",2014-05-10 06:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,36.62,24.2,1.29,NA,NA,NA,47.6,4.52,NA,NA,4.22,0,24.98,"",NA,0.28,7.06,0.23,3.78,17.51,0.78,0.75,NA,NA,NA,NA,NA,0.027,NA,NA,NA,NA,NA,NA,NA,0.012,212.755272849012,0.442576484598617
"ASU","APR032014","P1",2014-05-12 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,38.67,21.75,1.2,7.88,36.6,11.7,38.1,7.28,NA,NA,2.62,0,32.16,"",NA,0.42,1.21,0.36,2.47,15.31,1.12,0.86,NA,NA,NA,NA,NA,0.073,NA,NA,NA,NA,NA,NA,NA,0.012,259.339922935165,NA
"ASU","APR032014","P1",2014-05-12 15:00:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,38.98,24.75,NA,7.84,30.5,25.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-13 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,39.67,23.5,1.81,8.03,33.7,12.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.39,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-13 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,40.01,24.75,NA,8.09,30.5,23.5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-14 07:44:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW","1x, 0.11",7.020833333,5,871.25,0.425555555555556,370.765277777778,"","",40.68,23.5,1.87,7.4,32.9,13.6,28.33,6.17,NA,NA,1.05,0.01,59.56,"ASU_SPW9_05172014_1",413,0.45,1.95,0.43,1.2,6.12,1.62,0.9,NA,NA,0,0,0,0.14,0,0,0,NA,0,0,0,0.022,141.595868732301,0.286608310966646
"ASU","APR032014","P1",2014-05-14 12:14:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,40.86,NA,NA,NA,NA,NA,61.77,4.1,NA,NA,6.79,0.01,20.13,"",NA,0.11,2.01,0.1,1.17,13.94,0.24,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-14 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,41.01,24.5,NA,8.53,29.3,26.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-15 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,41.67,23.5,1.52,7.7,30.5,14.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.35,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-15 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,42.01,24.75,NA,8.64,28.5,28.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-16 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,42.67,23.75,1.52,8.63,31.1,15.3,56.57,6.63,NA,NA,4.96,0.01,25.25,"",NA,0.19,4.77,0.16,0.7,14.13,0.51,0.2,NA,NA,NA,NA,NA,0.087,NA,NA,NA,NA,NA,NA,NA,0.03,135.42015400067,NA
"ASU","APR032014","P1",2014-05-16 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,43,24.5,NA,8.7,28.7,28.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-17 07:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,43.66,23.25,1.89,8.56,29.4,15.1,49.77,1.23,NA,NA,4.14,0.01,26.62,"",NA,0.24,3.96,0.22,3.21,8.35,0.65,0.59,NA,NA,NA,NA,NA,0.113,NA,NA,NA,NA,NA,NA,NA,0.014,253.296797396814,0.50291924388693
"ASU","APR032014","P1",2014-05-19 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,45.67,21.75,0.75,8.6,33.3,14.6,38.33,1.23,NA,NA,2.6,0,32.69,"",NA,0.38,4.17,0.35,3.84,7.05,1.21,1.93,NA,NA,NA,NA,NA,0.088,NA,NA,NA,NA,NA,NA,NA,0.012,257.128890337298,0.519263422531689
"ASU","APR032014","P1",2014-05-19 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,46.01,24.5,NA,8.71,29.4,26.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-20 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,46.67,23,2.27,8.66,31.6,15.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.37,0.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-20 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,47.01,24.75,NA,8.54,28.7,26.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-21 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW","1x, 0.11",6.989583333,6,871.25,0.481666666666667,419.652083333334,"","",47.67,23.5,1.89,8.07,30.7,15.4,29.33,8.23,NA,NA,1.37,0.09,47.41,"ASU_SPW9_05212014_1",419,0.52,1.65,0.48,0.6,8.24,1.54,0.42,NA,NA,0,0,0,0.069,0,0,0,NA,0,0,0,0.009,260.555281747988,0.530548344796211
"ASU","APR032014","P1",2014-05-21 10:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,47.78,NA,NA,NA,NA,NA,71.83,5.99,NA,NA,6.61,0,24.08,"",NA,0.11,5.64,0.09,2.89,16.18,0.29,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-21 15:59:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,48.02,24.25,NA,8.65,29.8,25.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-22 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,48.67,23,1.92,8.6,32.5,13.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.35,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-22 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,49.01,24.5,NA,8.17,29.1,26.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-23 07:44:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,49.68,23.25,1.87,7.88,32.7,14.1,56.97,13.06,NA,NA,5.38,0.03,23.45,"",NA,0.18,2.19,0.16,0.61,9.75,0.48,0.52,NA,NA,NA,NA,NA,0.212,NA,NA,NA,NA,NA,NA,NA,0.018,148.717948717949,NA
"ASU","APR032014","P1",2014-05-23 15:14:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,49.99,24.5,NA,8.37,29.5,25.5,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-24 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,50.67,NA,NA,NA,NA,NA,46.8,1.9,NA,NA,4.39,0,23.62,"",NA,0.23,0.62,0.21,1.18,8.93,0.62,0.68,NA,NA,NA,NA,NA,0.203,NA,NA,NA,NA,NA,NA,NA,0.02,207.192068559906,0.433008372197561
"ASU","APR032014","P1",2014-05-26 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,52.67,22.4,0.78,NA,NA,NA,35.33,3.54,NA,NA,2.42,0,32.33,"",NA,0.36,2.42,0.32,0.91,10.93,1.02,0.33,NA,NA,NA,NA,NA,0.104,NA,NA,NA,NA,NA,NA,NA,0.018,234.124214933706,0.485101737618519
"ASU","APR032014","P1",2014-05-27 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,53.67,24,NA,8.29,30.5,18,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.3,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-27 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,54,24.5,NA,8.71,28.8,30.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P1",2014-05-28 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW","1x, 0.11",7,7,1025,0.4275,438.1875,"","",54.67,23.25,1.87,8.35,30.5,18.1,30.17,3.35,NA,NA,1.56,0,42.73,"ASU_SPW9_05282014_1",425,0.47,0.81,0.43,0.58,9.84,1.47,0.35,NA,NA,266.879,210.844,79,0.047,0,0,NA,NA,43.879,35.435,80.8,0.008,NA,0.635248229636081
"ASU","APR032014","P2",2014-04-03 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,0,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-03 15:59:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,0.02,25,NA,8.09,NA,18.8,112.67,2.23,NA,NA,12.93,0.01,19.29,"",NA,0.11,10.84,0.08,4.68,20.99,0.23,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-04 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,0.67,24.5,0.77,8.59,NA,7.8,113.33,2.84,NA,NA,12.73,0,19.71,"",NA,0.07,0.67,0.07,0.89,5.22,0.22,1.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-04 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,1.01,24.5,NA,8.22,NA,21.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-05 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,1.67,NA,NA,NA,NA,NA,115.33,1.32,NA,NA,12.32,0,20.73,"",NA,0.08,6.19,0.08,4.56,6.48,0.25,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041,NA,0.095723813260102
"ASU","APR032014","P2",2014-04-07 07:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,3.66,23,0.57,NA,NA,NA,109.67,1.9,NA,NA,12.53,0.02,19.38,"",NA,0.12,2.6,0.11,1.08,9.05,0.37,1.19,NA,NA,NA,NA,NA,0.189,NA,NA,NA,NA,NA,NA,NA,NA,64.6976090014065,0.142388410821519
"ASU","APR032014","P2",2014-04-07 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,4,24.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-08 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,4.67,24,1.12,8.15,NA,11.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.51,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-08 15:14:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,4.99,24.25,NA,8.32,NA,26.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-09 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,5.67,23.75,0.74,8.25,NA,11.6,91.43,0.23,NA,NA,13.87,0.01,14.6,"",NA,0.2,4.71,0.2,1.25,0.3,0.65,0.09,NA,NA,NA,NA,NA,0.203,NA,NA,NA,NA,NA,NA,NA,NA,212.233009708738,0.450790429880023
"ASU","APR032014","P2",2014-04-09 17:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,6.09,24.75,NA,7.94,NA,25.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-10 07:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,6.66,23.75,1.75,8.2,NA,11.6,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0.9,1.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-10 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,7,24.5,NA,8.15,NA,26.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-11 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,7.67,23.25,1.87,8.17,NA,13.1,96.8,4.73,NA,NA,12,0.01,17.86,"ASU_SPW10_04112014_1",384,0.29,4.72,0.28,2.35,0.69,0.98,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023,201.071281417388,0.432179673385525
"ASU","APR032014","P2",2014-04-11 15:00:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,7.98,24.5,NA,8.25,NA,24.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-14 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,10.67,22.5,0.74,8.08,NA,11.7,79.73,2.63,NA,NA,8.89,0.01,19.87,"",NA,0.42,2.49,0.4,3.13,3.99,1.51,0.69,NA,NA,NA,NA,NA,0.142,NA,NA,NA,NA,NA,NA,NA,0.026,166.467678662801,NA
"ASU","APR032014","P2",2014-04-14 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,11,24.5,NA,8.51,NA,23.2,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-15 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,11.67,24,0.75,8.51,NA,11.2,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.62,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-15 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,12,24.5,NA,8.38,NA,24.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-16 06:59:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW","3x, 0.11",12.64583333,1,512.5,0.493333333333334,252.833333333333,"","",12.65,NA,NA,8.45,NA,11.3,72.7,0.77,NA,NA,7.61,0.01,21.15,"ASU_SPW10_04162014_1",390,0.52,0.64,0.49,0.68,5.13,1.88,1.09,NA,NA,0,0,0,0.078,0,0,0,NA,0,0,0,0.014,188.509263980962,NA
"ASU","APR032014","P2",2014-04-16 13:44:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,12.93,NA,NA,NA,NA,NA,32.13,3.27,NA,NA,5.71,0.02,12.45,"",NA,0.27,0.92,0.26,0,6.42,1,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-16 15:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,13.01,24.5,NA,8.24,NA,26.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-17 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,13.67,23.75,1.14,8.46,NA,12.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.04,0.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-17 15:14:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,13.99,24.75,NA,8.61,31.3,26.3,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-18 07:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW","3x, 0.11",2.020833333,2,256.25,0.314166666666667,80.5052083333333,"","",14.67,24,1.1,8.44,32.9,14.9,41.77,2.72,NA,NA,4.12,0.02,22.45,"",NA,0.33,1.17,0.31,0.92,3.82,1.21,0.42,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,0.032,336.21103117506,NA
"ASU","APR032014","P2",2014-04-18 08:29:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,14.71,25,NA,8.42,NA,18.7,NA,NA,NA,NA,NA,NA,NA,"",NA,0.23,0.86,0.22,0.53,6.6,0.85,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-18 12:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,14.88,NA,NA,NA,NA,NA,71.63,4.4,NA,NA,5.94,0,26.7,"",NA,0.25,8.22,0.27,4.22,-8.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-18 15:59:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,15.02,25,NA,8.4,30.1,19.2,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-20 06:45:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,16.64,23.8,0.74,NA,NA,NA,65.17,5.65,NA,NA,7.16,0.02,20.16,"",NA,0.29,1.15,0.28,1.85,4.98,1.03,0.19,NA,NA,NA,NA,NA,0.646,NA,NA,NA,NA,NA,NA,NA,NA,23.3299765021819,0.0520833333333333
"ASU","APR032014","P2",2014-04-21 07:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW","3x, 0.11",2.989583333,3,256.25,0.338888888888889,86.8402777777778,"","",17.66,24,NA,8.63,30.5,14.6,58.6,3.92,NA,NA,6.14,0.02,21.14,"",NA,0.36,1.92,0.34,1.14,6.43,1.24,0.61,NA,NA,0,0,0,0.11,0,0,0,NA,0,0,0,0.017,239.692872642297,0.529744645373588
"ASU","APR032014","P2",2014-04-21 08:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,17.7,25,NA,NA,NA,NA,41.77,6.25,NA,NA,2.79,0,33.11,"",NA,0.26,1.95,0.25,0.77,4.66,0.95,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-21 15:30:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,18,24,3.33,8.69,28.7,28.4,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-22 07:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,18.66,23.5,0.76,8.58,30.9,15.7,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1.11,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-22 15:59:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,19.02,23.75,NA,8.6,28.8,26.1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASU","APR032014","P2",2014-04-23 07:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW","3x, 0.11",2,4,256.25,0.317777777777778,81.4305555555555,"","",19.66,23.5,0.39,8.52,32.3,13.2,30.23,7.67,NA,NA,2.01,0.02,33.36,"ASU_SPW10_04232014_1",396,0.35,0.55,0.32,1.6,8.62,1.37,0.63,NA,NA,0,0,0,0.165,0,0,0,NA,0,0,0,0.011,145.333333333333,NA
"ASU","APR032014","P2",2014-04-23 10:15:00,"KA32","KA32_03212014_CRW","KA32_04032014_SPW",NA,NA,NA,NA,NA,NA,NA,NA,19.78,NA,NA,NA,NA,NA,42.63,5.15,NA,NA,3.74,0.01,25.22,"",NA,0.26,0,0.25,0.76,2.99,0.98,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
